App#,Roll#,Score,UR-Rank,Category-Ranks
N26108341,104404097810,98.05,1018.0,
N26022834,108763067888,98.05,1018.0,
N26121694,115803037758,98.05,1021.0,
N26130329,108567045845,98.0,1022.0,
N26095909,116678113655,98.0,1023.0,
N26064660,116678113603,98.0,1024.0,
N26139117,100141073918,97.9,1025.0,
N26093468,109729109783,97.9,1026.0,
N26093612,138696011810,97.9,1027.0,
N26077011,131398061436,97.9,1029.0,
N26018718,140892023387,97.9,1030.0,
N26002430,108109004892,97.85,1035.0,
N26093752,133978079810,97.75,1037.0,
N26107291,137364060540,97.75,1039.0,
N26029651,141908105562,97.75,1040.0,
N26039037,126756112312,97.75,1041.0,
N26077034,142117069572,97.75,1042.0,
N26115774,109208002302,97.75,1043.0,
N26128442,108109005077,97.75,1044.0,
N26067134,100141073632,97.75,1044.0,
N26112598,116700059880,97.75,1046.0,
N26005437,109697098078,97.75,1047.0,
N26032267,142057033098,97.75,1048.0,
N26056481,107954001055,97.75,1049.0,
N26049375,109577087637,97.75,1052.0,
N26043763,108836038882,97.6,1053.0,
N26061606,123466105121,97.6,1054.0,
N26041409,108588049005,97.6,1055.0,
N26124831,109577087751,97.6,1056.0,
N26128823,112176034908,97.6,1060.0,
N26117100,101897113302,97.6,1060.0,
N26110692,134028119178,97.6,1063.0,
N26033220,108481042304,97.6,1064.0,
N26132978,109058007312,97.6,1065.0,
N26070101,109498036380,97.6,1066.0,
N26035184,109245023108,97.6,1067.0,
N26150663,137518031556,97.6,1068.0,
N26134479,123441099312,97.45,1069.0,
N26016726,101897113143,97.45,1070.0,
N26113475,140832071534,97.45,1073.0,
N26086058,109345032175,97.45,1074.0,
N26091249,104404097795,97.45,1076.0,
N26135144,108588048930,97.45,1077.0,
N26001673,111394035672,97.45,1080.0,
N26073133,128910094194,97.45,1081.0,
N26005295,108050083648,97.45,1083.0,
N26141031,109345032443,97.4,1084.0,
N26030995,135626000806,97.3,1085.0,
N26132474,108116116294,97.3,1086.0,
N26080752,142057033163,97.3,1087.0,
N26127308,140892023518,97.3,1088.0,
N26046863,108116115348,97.3,1091.0,
N26036827,140950025085,97.3,1092.0,
N26037469,107994026999,97.3,1093.0,
N26050751,126790093410,97.3,1094.0,
N26101310,108665072974,97.25,1095.0,
N26048459,108030033806,97.2,1096.0,
N26104959,141585088258,97.15,1097.0,
N26149010,108366043912,97.15,1099.0,
N26073584,137368051846,97.15,1100.0,
N26063972,109496036546,97.15,1101.0,
N26072475,131398061428,97.15,1102.0,
N26035956,142141063162,97.0,1103.0,
N26087157,140832071333,97.0,1104.0,
N26082025,107932111360,96.9,1105.0,
N26035546,109208002172,96.9,1106.0,
N26051326,138806071858,96.9,1107.0,
N26152364,140149006803,96.9,1108.0,
N26072159,115803037740,96.9,1109.0,
N26144489,108450078936,96.9,1110.0,
N26002400,142057033232,96.85,1115.0,
N26029196,141881064035,96.75,1116.0,
N26105613,140660040325,96.75,1118.0,
N26021857,142057033079,96.75,1120.0,
N26118371,123466105205,96.75,1121.0,
N26041976,134017107977,96.75,1122.0,
N26021387,140107019127,96.75,1123.0,
N26011133,116699059445,96.75,1124.0,
N26024488,109729109701,96.75,1126.0,
N26064166,108116116770,96.6,1129.0,
N26145781,131398061528,96.6,1130.0,
N26149180,114389051759,96.6,1131.0,
N26035322,115134089650,96.6,1132.0,
N26023752,101295056845,96.6,1134.0,
N26001626,100926092070,96.6,1136.0,
N26116331,137364060564,96.6,1137.0,
N26086057,103214111777,96.6,1138.0,
N26134597,109564010066,96.6,1139.0,
N26054564,108665072893,96.6,1140.0,
N26085597,108116116806,96.6,1142.0,
N26034652,108769009197,96.55,1144.0,
N26071261,134028119093,96.45,1145.0,
N26069032,140670062078,96.45,1146.0,
N26096565,141549060830,96.45,1147.0,
N26057104,138141001425,96.45,1148.0,
N26119765,108588049127,96.45,1149.0,
N26029197,108017092805,96.45,1150.0,
N26019350,103214111702,96.45,1153.0,
N26149950,128906082736,96.45,1154.0,
N26058981,116699059503,96.45,1156.0,
N26059451,140676062384,96.45,1157.0,
N26134950,139982065766,96.3,1159.0,
N26063185,107967037872,96.3,1160.0,
N26010034,111365012943,96.3,1161.0,
N26061017,115028007531,96.3,1164.0,
N26130062,141654005238,96.3,1166.0,
N26114591,115024090806,96.3,1167.0,
N26131724,100141073904,96.2,1169.0,
N26101231,112176034866,96.15,1170.0,
N26018844,108449082754,96.15,1172.0,
N26013648,142057032697,96.15,1173.0,
N26143943,102942056681,96.15,1175.0,
N26110589,142224019658,96.05,1177.0,
N26147110,108116117704,95.95,1180.0,
N26084413,101295057138,95.9,1184.0,
N26100888,133035081168,95.9,1185.0,
N26023955,108992093581,95.9,1186.0,
N26050660,141478041609,95.75,1187.0,
N26042673,142247067262,95.75,1188.0,
N26041007,108116117354,95.75,1189.0,
N26005534,108116115101,95.75,1189.0,
N26051016,108116117378,95.75,1191.0,
N26063547,108121060993,95.75,1193.0,
N26147448,116698059428,95.75,1194.0,
N26004616,108116117544,95.65,1196.0,
N26054372,108481042817,95.6,1197.0,
N26101970,114389051713,95.6,1198.0,
N26079223,108116117425,95.6,1200.0,
N26053821,108754003108,95.6,1201.0,
N26060445,107984065991,95.6,1202.0,
N26008433,109519106270,95.6,1205.0,
N26070315,107932111341,95.6,1208.0,
N26109640,109729109803,95.6,1210.0,
N26040930,138141001380,95.6,1212.0,
N26054133,141549060787,95.45,1213.0,
N26068834,116700059699,95.45,1214.0,
N26040982,108044102994,95.45,1217.0,
N26119701,137362060350,95.45,1221.0,
N26025525,141478041816,95.45,1222.0,
N26150939,141826007841,95.45,1224.0,
N26012448,108116118119,95.45,1225.0,
N26110360,100141073873,95.45,1226.0,
N26041223,112176035225,95.45,1227.0,
N26047597,113302107147,95.35,1230.0,
N26090689,112176035544,95.3,1231.0,
N26153360,128725039144,95.3,1231.0,
N26070483,140083029758,95.3,1233.0,
N26072892,142247067284,95.3,1235.0,
N26068207,133035081321,95.3,1236.0,
N26087354,108375003579,95.3,1237.0,
N26063719,133035081098,95.3,1239.0,
N26125860,127849097219,95.3,1240.0,
N26125354,104815070087,95.3,1241.0,
N26107400,107967038145,95.3,1242.0,
N26073575,100583058504,95.3,1243.0,
N26003187,100643119969,95.3,1244.0,
N26001751,133958032461,95.15,1246.0,
N26097505,108554049839,95.15,1247.0,
N26073507,139026070914,95.15,1248.0,
N26024785,107745075541,95.15,1250.0,
N26009448,137301095667,95.15,1251.0,
N26116614,108208021475,95.15,1252.0,
N26141870,138756105509,95.15,1253.0,
N26083454,108320030625,95.15,1254.0,
N26062303,141585088408,95.0,1255.0,
N26103794,107984066291,95.0,1256.0,
N26108261,139982065751,95.0,1257.0,
N26073833,137365060667,94.9,1260.0,
N26082126,108588048756,94.9,1262.0,
N26053563,108002021829,94.9,1263.0,
N26080282,114403017088,94.9,1264.0,
N26090633,108109005006,94.85,1265.0,
N26133731,104202016015,94.75,1268.0,
N26121018,108044103441,94.75,1270.0,
N26119125,108116115876,94.75,1271.0,
N26080747,139026071008,94.75,1272.0,
N26098113,108000004460,94.75,1274.0,
N26089476,140676062428,94.75,1275.0,
N26009904,137537057832,94.75,1278.0,
N26135474,141881064176,94.6,1280.0,
N26036909,109729109717,94.6,1281.0,
N26107262,102172118951,94.6,1284.0,
N26026506,137555064480,94.6,1285.0,
N26012822,112176035176,94.5,1289.0,
N26005620,122988027688,94.45,1291.0,
N26048037,114089098465,94.45,1292.0,
N26096763,137518031470,94.45,1295.0,
N26100111,108588048773,94.45,1298.0,
N26130399,108320030076,94.45,1300.0,
N26044251,142281020054,94.45,1301.0,
N26019316,111355053201,94.45,1305.0,
N26138467,108588049318,94.45,1306.0,
N26006677,137301095661,94.45,1307.0,
N26028345,108756070633,94.45,1308.0,
N26086881,128854046524,94.45,1309.0,
N26090274,108116117021,94.45,1310.0,
N26071892,141711110230,94.45,1311.0,
N26127880,115806099085,94.45,1312.0,
N26119454,111355053114,94.45,1313.0,
N26015795,111395090330,94.3,1314.0,
N26047925,108799067676,94.3,1316.0,
N26093718,142057032984,94.3,1318.0,
N26002057,123887121304,94.3,1323.0,
N26058793,139061053815,94.3,1324.0,
N26097806,108320031303,94.3,1325.0,
N26099058,111355053090,94.3,1326.0,
N26079054,108800121061,94.3,1327.0,
N26019536,108348020610,94.15,1328.0,
N26036958,115320055783,94.15,1329.0,
N26134959,126797058206,94.15,1330.0,
N26013455,108027000516,94.15,1331.0,
N26041151,108116116531,94.15,1332.0,
N26081272,115767079339,94.15,1333.0,
N26110430,142281020005,94.15,1334.0,
N26029701,140660040210,94.15,1335.0,
N26118657,141478041953,94.15,1336.0,
N26090833,141585088664,94.1,1337.0,
N26143649,116678113480,94.05,1340.0,
N26121122,135626000898,94.0,1341.0,
N26076949,130653111517,94.0,1342.0,
N26087031,108044102609,94.0,1343.0,
N26062974,142057032772,93.9,1344.0,
N26063535,114089098249,93.9,1348.0,
N26037120,114089098453,93.9,1349.0,
N26025433,108450078743,93.9,1350.0,
N26060528,137332029223,93.9,1351.0,
N26024595,111365012964,93.85,1352.0,
N26104597,141683076821,93.75,1353.0,
N26029077,141479028752,93.75,1354.0,
N26093090,141550058052,93.75,1360.0,
N26061285,108121060987,93.75,1362.0,
N26101430,108116117847,93.75,1363.0,
N26052300,135828024041,93.75,1364.0,
N26075082,100583058662,93.75,1365.0,
N26057548,100926092152,93.7,1366.0,
N26063855,141551056095,93.7,1367.0,
N26091466,140676062433,93.6,1368.0,
N26119508,101295056995,93.6,1371.0,
N26013401,103214111692,93.6,1372.0,
N26059197,131398061415,93.6,1373.0,
N26122496,137202034085,93.6,1374.0,
N26146368,125019050777,93.6,1376.0,
N26088370,109577087211,93.6,1377.0,
N26092143,115135112133,93.6,1378.0,
N26059345,103104025269,93.6,1379.0,
N26147244,111355053624,93.6,1382.0,
N26140580,108000004316,93.45,1383.0,
N26073618,108320030404,93.45,1384.0,
N26036080,109535009760,93.45,1385.0,
N26016820,100583058256,93.45,1386.0,
N26078846,100583058343,93.45,1388.0,
N26058711,108000004643,93.45,1389.0,
N26087659,139913019013,93.45,1390.0,
N26043023,109496036702,93.45,1393.0,
N26115856,142057033010,93.45,1393.0,
N26004426,130653111475,93.45,1395.0,
N26054108,109345032334,93.45,1396.0,
N26000118,100781074418,93.45,1398.0,
N26052530,107994026822,93.45,1400.0,
N26143675,108800121162,93.45,1401.0,
N26056567,108116116760,93.45,1402.0,
N26001196,111355053172,93.45,1404.0,
N26078935,142117069818,93.3,1407.0,
N26050268,137365060647,93.3,1410.0,
N26104244,100643120099,93.3,1413.0,
N26071887,115853065431,93.3,1414.0,
N26075537,108763068308,93.3,1416.0,
N26080423,141683077716,93.3,1417.0,
N26125838,104869057411,93.3,1418.0,
N26096552,141682076215,93.3,1419.0,
N26083368,108116117431,93.3,1420.0,
N26085954,133400100679,93.3,1421.0,
N26006268,141507096007,93.3,1425.0,
N26113907,109002009514,93.2,1426.0,
N26146392,109535009728,93.15,1427.0,
N26091710,100583058684,93.15,1429.0,
N26147511,133901006602,93.15,1432.0,
N26131753,115866065273,93.15,1433.0,
N26150578,108588049177,93.15,1436.0,
N26061881,110624080181,93.15,1437.0,
N26070239,100458047361,93.15,1438.0,
N26035247,108116118135,93.15,1439.0,
N26082420,116596079570,93.15,1441.0,
N26051888,108348020441,93.05,1442.0,
N26026610,109441013307,93.0,1443.0,
N26053729,140939014010,93.0,1444.0,
N26064103,112176035276,92.9,1447.0,
N26075880,108777114468,92.9,1448.0,
N26042863,108366043736,92.9,1449.0,
N26074880,100781074682,92.85,1450.0,
N26060420,108836038689,92.85,1451.0,
N26150720,108481043213,92.75,1454.0,
N26050809,140939013516,92.75,1455.0,
N26069192,137423025597,92.75,1457.0,
N26113936,108765096351,92.75,1458.0,
N26106865,107955103895,92.6,1459.0,
N26012950,108992093565,92.6,1460.0,
N26150464,140676062530,92.6,1462.0,
N26109848,104404097813,92.6,1465.0,
N26055894,133958032546,92.6,1467.0,
N26058787,142157021081,92.6,1468.0,
N26058161,110624079969,92.45,1469.0,
N26033084,124832094756,92.45,1472.0,
N26120631,108836038771,92.45,1473.0,
N26086770,116066073460,92.45,1474.0,
N26104363,109245023210,92.45,1476.0,
N26083256,108116118019,92.45,1476.0,
N26053231,116678113589,92.45,1480.0,
N26138544,108588048147,92.45,1481.0,
N26052031,108481042328,92.3,1483.0,
N26023636,104800085687,92.3,1485.0,
N26072737,104874066777,92.3,1488.0,
N26109717,108588047849,92.3,1489.0,
N26015190,141812064699,92.3,1491.0,
N26078334,108665072709,92.3,1492.0,
N26092414,100643120084,92.15,1497.0,
N26072085,141683077705,92.15,1498.0,
N26053140,108320030381,92.15,1501.0,
N26119743,142057033194,92.15,1503.0,
N26095010,107976091330,92.15,1504.0,
N26014639,108000004131,92.15,1506.0,
N26076128,109417002889,92.15,1508.0,
N26142021,137301095845,92.05,1509.0,
N26015642,115284059104,92.0,1510.0,
N26054217,108116117979,92.0,1511.0,
N26135121,142057033025,92.0,1512.0,
N26023643,114449080326,92.0,1513.0,
N26047260,109531118280,92.0,1516.0,
N26071479,113302107439,92.0,1517.0,
N26053878,108800120786,92.0,1518.0,
N26012090,130642113751,92.0,1519.0,
N26007920,108017093199,91.9,1520.0,
N26066693,100926092165,91.9,1521.0,
N26146379,114452083375,91.85,1523.0,
N26093604,111398031800,91.85,1524.0,
N26006693,108116116484,91.85,1525.0,
N26021818,108116115542,91.75,1527.0,
N26080011,101976055007,91.75,1528.0,
N26073260,140670062270,91.75,1531.0,
N26123962,101575033628,91.75,1532.0,
N26009082,108116116111,91.75,1533.0,
N26067656,137512000136,91.75,1534.0,
N26050838,133958032537,91.7,1535.0,
N26132041,137518031697,91.6,1536.0,
N26104925,108836038982,91.6,1537.0,
N26005128,104859022270,91.6,1538.0,
N26127426,128922000253,91.6,1542.0,
N26122992,104859022350,91.6,1543.0,
N26058306,108836038682,91.6,1544.0,
N26085460,107807111932,91.6,1545.0,
N26020590,126808039150,91.45,1547.0,
N26050824,141683076750,91.45,1549.0,
N26100999,108121061039,91.45,1550.0,
N26056284,108320031010,91.45,1551.0,
N26082782,108002021644,91.45,1553.0,
N26134710,133958032640,91.45,1555.0,
N26149243,111395090311,91.45,1556.0,
N26096604,142057033174,91.45,1557.0,
N26048764,107949101667,91.45,1558.0,
N26049062,116700059669,91.45,1559.0,
N26121974,108777114316,91.45,1559.0,
N26147316,102172118856,91.3,1561.0,
N26119310,141551056158,91.3,1563.0,
N26054783,137365060652,91.3,1564.0,
N26064952,108116115171,91.3,1565.0,
N26106126,141478042178,91.3,1567.0,
N26046009,108109004950,91.3,1569.0,
N26106691,108031001765,91.3,1570.0,
N26016780,128936037507,91.3,1571.0,
N26018377,104404097743,91.3,1572.0,
N26125719,114328119612,91.3,1574.0,
N26061573,130677018468,91.3,1575.0,
N26080426,137202034061,91.3,1576.0,
N26077442,107850082075,91.3,1578.0,
N26072620,108044103410,91.3,1579.0,
N26041216,108588047772,91.3,1580.0,
N26110875,108116118064,91.15,1584.0,
N26081055,115134089710,91.15,1586.0,
N26121748,139026070956,91.15,1588.0,
N26020537,116700059812,91.15,1589.0,
N26060689,102172118907,91.15,1590.0,
N26063840,141547062983,91.15,1590.0,
N26078056,140832071118,91.15,1593.0,
N26019862,102172118716,91.15,1595.0,
N26003806,107850081975,91.15,1597.0,
N26129112,116699059589,91.15,1598.0,
N26016742,123887121320,91.0,1601.0,
N26120668,101118075136,91.0,1602.0,
N26017771,111394035693,91.0,1604.0,
N26118620,133901006432,91.0,1605.0,
N26148625,112176035150,91.0,1606.0,
N26033496,108050083696,91.0,1607.0,
N26062271,102941064567,91.0,1608.0,
N26028864,107952101856,90.9,1610.0,
N26034502,142224019570,90.9,1612.0,
N26013579,141478041802,90.9,1613.0,
N26011790,110624080121,90.9,1614.0,
N26014002,116066073370,90.85,1615.0,
N26090694,108116118184,90.85,1618.0,
N26122116,101262112593,90.75,1619.0,
N26006339,103214111676,90.75,1621.0,
N26127706,138190069165,90.75,1622.0,
N26130632,108116116651,90.75,1623.0,
N26153032,108449083186,90.75,1624.0,
N26001317,124868094942,90.75,1625.0,
N26079090,100673008270,90.75,1626.0,
N26092881,141479028389,90.7,1627.0,
N26120234,107932111429,90.6,1628.0,
N26067857,114449080543,90.6,1629.0,
N26129924,139913019056,90.6,1631.0,
N26005285,108116116911,90.6,1632.0,
N26030843,128847100310,90.6,1633.0,
N26045140,123445099872,90.6,1634.0,
N26108059,108116116836,90.6,1636.0,
N26062425,108665072679,90.6,1638.0,
N26118839,101270072447,90.45,1639.0,
N26068807,141908105823,90.45,1642.0,
N26139269,101118075167,90.45,1644.0,
N26055388,141683077683,90.45,1646.0,
N26051958,103281005802,90.45,1647.0,
N26133994,108002021943,90.45,1649.0,
N26015898,130677018295,90.45,1650.0,
N26067315,112176035510,90.45,1652.0,
N26065993,115767079311,90.45,1654.0,
N26035150,101897113174,90.45,1655.0,
N26073044,142103083488,90.45,1657.0,
N26032635,108763068286,90.45,1658.0,
N26059276,108560034247,90.3,1662.0,
N26006799,104345021977,90.3,1664.0,
N26066264,133400100662,90.3,1665.0,
N26054667,109577087417,90.3,1666.0,
N26043900,128847100322,90.3,1668.0,
N26051870,108116117382,90.3,1669.0,
N26016336,112176035180,90.3,1670.0,
N26004619,108800120956,90.3,1672.0,
N26062280,104874066760,90.15,1674.0,
N26034107,108017092812,90.15,1676.0,
N26036067,133978079713,90.15,1677.0,
N26074514,108116118007,90.15,1678.0,
N26002563,141547062689,90.15,1679.0,
N26043646,109498036340,90.15,1681.0,
N26140476,109633106931,90.15,1682.0,
N26062672,108348020458,90.15,1684.0,
N26129626,130632109255,90.15,1685.0,
N26031885,141711110172,90.15,1686.0,
N26016869,111355053437,90.15,1687.0,
N26052322,108116117383,90.1,1689.0,
N26139240,108588048289,90.0,1690.0,
N26129407,108665073021,90.0,1691.0,
N26057917,109496036540,90.0,1692.0,
N26003486,108116114994,90.0,1693.0,
N26108767,108000004707,90.0,1694.0,
N26085122,115024090747,90.0,1697.0,
N26094514,116698059357,90.0,1698.0,
N26079576,135766091581,90.0,1699.0,
N26010491,100643119779,90.0,1701.0,
N26031038,108588049209,89.9,1702.0,
N26023869,141479028740,89.85,1703.0,
N26035737,141478041830,89.85,1706.0,
N26093933,135766091494,89.85,1707.0,
N26041084,134025067044,89.85,1708.0,
N26034355,108747015573,89.75,1711.0,
N26123900,137316011443,89.75,1712.0,
N26020596,107967038221,89.75,1713.0,
N26150282,109286006120,89.75,1715.0,
N26043523,108481043287,89.75,1716.0,
N26039941,125807110084,89.75,1718.0,
N26126748,108992093954,89.6,1722.0,
N26110715,107998051352,89.6,1723.0,
N26094993,135828024095,89.6,1727.0,
N26063973,107953036913,89.6,1731.0,
N26015123,108836038840,89.6,1732.0,
N26047612,108044102053,89.6,1733.0,
N26021522,130677018143,89.45,1734.0,
N26033002,130677018436,89.45,1735.0,
N26016115,115028007363,89.45,1736.0,
N26018916,115798104852,89.45,1739.0,
N26045763,107933114837,89.45,1740.0,
N26148967,101863023750,89.45,1742.0,
N26072217,108017092858,89.45,1742.0,
N26138384,138190069184,89.45,1744.0,
N26017096,108030033762,89.45,1745.0,
N26131837,112176035366,89.45,1749.0,
N26029521,109208001932,89.45,1749.0,
N26061844,111355053266,89.45,1751.0,
N26076736,139993011973,89.45,1752.0,
N26104189,109345032195,89.45,1757.0,
N26076838,138190068831,89.3,1758.0,
N26049452,140713019403,89.3,1759.0,
N26002130,142057033231,89.3,1763.0,
N26022475,101897112948,89.3,1764.0,
N26105378,108040016461,89.3,1766.0,
N26066315,130632109354,89.3,1767.0,
N26014204,108116115291,89.3,1768.0,
N26112266,108348020749,89.3,1770.0,
N26113637,108099020158,89.3,1772.0,
N26088451,108481043348,89.3,1773.0,
N26084426,138696011600,89.3,1774.0,
N26058639,140676062579,89.3,1775.0,
N26090517,115902061224,89.3,1777.0,
N26004383,142281019932,89.3,1778.0,
N26126498,109338109620,89.15,1783.0,
N26041368,107906055579,89.15,1785.0,
N26100901,140939013835,89.15,1786.0,
N26147614,109577087792,89.15,1789.0,
N26058343,108121060980,89.15,1790.0,
N26117208,100781074589,89.15,1794.0,
N26085578,101971055493,89.15,1798.0,
N26140230,108044103127,89.0,1800.0,
N26132773,108763068039,89.0,1801.0,
N26067263,124963073290,89.0,1802.0,
N26054759,109345031950,89.0,1803.0,
N26001268,109338109451,89.0,1804.0,
N26139577,108116117286,89.0,1806.0,
N26081541,124963073304,89.0,1807.0,
N26022329,100458047314,89.0,1808.0,
N26094793,139982065749,89.0,1809.0,
N26101068,108566029060,89.0,1811.0,
N26111383,108044102635,89.0,1812.0,
N26022878,108836038627,89.0,1813.0,
N26044447,107807111901,89.0,1814.0,
N26006239,108816034469,89.0,1816.0,
N26044888,108050083713,88.95,1817.0,
N26044913,108002021596,88.9,1818.0,
N26150083,115024090864,88.85,1821.0,
N26103015,101262112566,88.85,1822.0,
N26112415,141683076607,88.85,1823.0,
N26022904,142250089811,88.85,1824.0,
N26145865,109417003030,88.85,1825.0,
N26035502,115008076011,88.85,1827.0,
N26080234,108665072942,88.85,1828.0,
N26105261,142281020085,88.8,1829.0,
N26012943,130677018293,88.75,1834.0,
N26066979,115320055800,88.7,1835.0,
N26034550,135626000811,88.7,1836.0,
N26063341,130653111509,88.6,1837.0,
N26057644,109345032338,88.6,1838.0,
N26060618,138190068802,88.6,1841.0,
N26099598,133904089212,88.6,1842.0,
N26113730,108450078879,88.6,1843.0,
N26051250,109577087410,88.6,1845.0,
N26072271,108683022461,88.45,1848.0,
N26036268,108747014868,88.45,1850.0,
N26046438,101295057095,88.45,1854.0,
N26131262,100781074138,88.45,1855.0,
N26071244,141683076543,88.45,1858.0,
N26032636,139030052000,88.45,1860.0,
N26102147,101897113070,88.45,1861.0,
N26020120,142057032901,88.45,1861.0,
N26015607,114112107601,88.45,1866.0,
N26101434,108800121094,88.45,1866.0,
N26089948,107932111133,88.45,1868.0,
N26000086,108756070598,88.45,1870.0,
N26026183,107952101852,88.3,1875.0,
N26101746,108481043362,88.3,1876.0,
N26017786,108002021775,88.3,1881.0,
N26042482,141585087860,88.3,1882.0,
N26003449,109496036641,88.3,1883.0,
N26053570,100781074487,88.3,1884.0,
N26112323,138806071760,88.3,1885.0,
N26089163,126790093431,88.15,1886.0,
N26091141,108320031069,88.15,1887.0,
N26036493,100781074228,88.15,1888.0,
N26131671,108588048420,88.15,1890.0,
N26131863,116700059779,88.15,1892.0,
N26051753,107984065975,88.15,1893.0,
N26040189,108044103200,88.15,1894.0,
N26091917,115845065460,88.15,1895.0,
N26050515,102172118896,88.15,1896.0,
N26082343,101298056436,88.15,1898.0,
N26104097,108050084641,88.15,1899.0,
N26014378,134028119019,88.15,1899.0,
N26055946,140083029742,88.15,1903.0,
N26134662,107984066344,88.15,1904.0,
N26094361,141615097595,88.15,1905.0,
N26097827,123441099241,88.15,1906.0,
N26054398,141478041614,88.15,1907.0,
N26127430,126441103525,88.0,1910.0,
N26129611,141479028897,88.0,1912.0,
N26033362,114089098202,88.0,1914.0,
N26040858,112176034758,88.0,1915.0,
N26082395,109208002455,88.0,1917.0,
N26101894,114452083322,88.0,1920.0,
N26114557,123443099626,88.0,1921.0,
N26080796,128908090886,88.0,1922.0,
N26058906,108116116358,87.95,1923.0,
N26003300,142226108587,87.85,1926.0,
N26102661,140676062629,87.85,1927.0,
N26088257,124823010870,87.85,1928.0,
N26119918,102172118966,87.85,1929.0,
N26072009,108588049043,87.85,1930.0,
N26092537,111398031798,87.85,1931.0,
N26019582,108777114142,87.85,1934.0,
N26034996,116699059477,87.8,1935.0,
N26122463,111353052898,87.75,1936.0,
N26055475,108665072897,87.75,1938.0,
N26132289,139026070961,87.75,1939.0,
N26132637,111365013123,87.75,1940.0,
N26135850,107953037016,87.7,1943.0,
N26073567,108116115617,87.65,1945.0,
N26019730,108002021559,87.6,1947.0,
N26014708,109105001477,87.6,1948.0,
N26124926,111355053352,87.6,1951.0,
N26009125,107995063518,87.6,1954.0,
N26043439,133405094329,87.6,1955.0,
N26082409,108116117210,87.5,1959.0,
N26104828,137368051884,87.45,1962.0,
N26004942,109529078958,87.45,1963.0,
N26101127,101894034423,87.45,1965.0,
N26073085,108992093664,87.45,1966.0,
N26114635,101118075342,87.45,1968.0,
N26063069,100673008014,87.45,1969.0,
N26009178,109496036651,87.45,1971.0,
N26084395,108116116219,87.45,1973.0,
N26060384,114449080353,87.3,1974.0,
N26008655,108320030958,87.3,1975.0,
N26097314,142057033347,87.3,1977.0,
N26089696,140672055950,87.3,1982.0,
N26115899,100673008323,87.3,1983.0,
N26040516,142126067142,87.3,1984.0,
N26116018,137537057900,87.3,1986.0,
N26022168,109519106655,87.3,1987.0,
N26004314,141683076461,87.3,1990.0,
N26040938,137364060434,87.3,1991.0,
N26123346,141507096131,87.3,1992.0,
N26123204,107967038160,87.3,1993.0,
N26095686,100926092505,87.3,1994.0,
N26140300,111678051580,87.3,1995.0,
N26109585,108588048263,87.3,1996.0,
N26035969,142057033290,87.3,1998.0,
N26027594,123441099149,87.3,1999.0,
N26138514,108450078925,87.25,2003.0,
N26092055,116700059724,87.15,2005.0,
N26026001,130524037324,87.15,2007.0,
N26121809,111355053347,87.15,2008.0,
N26012317,141683077839,87.15,2009.0,
N26064284,107953036914,87.15,2010.0,
N26104306,108116116040,87.15,2010.0,
N26107044,108763068327,87.15,2012.0,
N26146911,140799028063,87.15,2013.0,
N26136200,108116118097,87.05,2020.0,
N26063217,100583058321,87.0,2022.0,
N26026942,108799067657,87.0,2023.0,
N26134107,109245023017,87.0,2027.0,
N26140452,100913090965,87.0,2028.0,
N26014722,108116116704,87.0,2029.0,
N26106836,108000004256,87.0,2031.0,
N26103831,108756070739,87.0,2032.0,
N26058943,142117069546,87.0,2034.0,
N26079062,114441010427,87.0,2035.0,
N26063168,108116116562,86.95,2036.0,
N26125059,108044102258,86.85,2037.0,
N26089157,109245022953,86.85,2039.0,
N26141287,108133021327,86.85,2040.0,
N26054412,108743034152,86.85,2041.0,
N26103755,100141073677,86.75,2044.0,
N26116386,104973052200,86.6,2048.0,
N26067149,115024090724,86.6,2049.0,
N26019191,108588047966,86.6,2051.0,
N26039464,141549060770,86.6,2055.0,
N26116808,107976091121,86.6,2058.0,
N26117071,111355053335,86.6,2059.0,
N26078897,123445099750,86.55,2060.0,
N26091617,108000004685,86.45,2063.0,
N26008597,108116115923,86.45,2064.0,
N26097705,101897113277,86.45,2065.0,
N26151019,137518031719,86.45,2067.0,
N26015153,140670062231,86.45,2068.0,
N26034170,142127056217,86.45,2070.0,
N26143903,108665072810,86.45,2072.0,
N26047828,141875022146,86.45,2073.0,
N26149034,116698059431,86.45,2074.0,
N26131307,114112107760,86.45,2075.0,
N26059009,109441013334,86.4,2078.0,
N26023945,141010025940,86.4,2079.0,
N26112975,123443099496,86.4,2080.0,
N26081291,108116116797,86.3,2081.0,
N26036685,116066073393,86.3,2082.0,
N26031299,135766091442,86.3,2083.0,
N26140534,110624080094,86.3,2086.0,
N26150102,137201073256,86.3,2087.0,
N26003282,108017093188,86.3,2090.0,
N26092739,108116117438,86.3,2091.0,
N26077733,109496036743,86.3,2092.0,
N26113835,114947110486,86.15,2096.0,
N26079294,133958032575,86.15,2097.0,
N26040689,111394035732,86.15,2098.0,
N26077914,107745075624,86.15,2099.0,
N26052789,116678113586,86.15,2100.0,
N26064346,108799067701,86.15,2101.0,
N26051552,142117069784,86.15,2102.0,
N26110600,110624080041,86.15,2105.0,
N26120462,114449080632,86.15,2106.0,
N26128351,115024090834,86.15,2112.0,
N26040879,107954001031,86.15,2113.0,
N26022977,141478042061,86.15,2114.0,
N26074784,123038046721,86.15,2115.0,
N26112248,113302107506,86.15,2116.0,
