App#,Roll#,Score,UR-Rank,Category-Ranks
N26012951,133035081278,75.7,,ST-17
N26003114,101897112908,75.65,,SC-135
N26052400,108481042811,75.55,,SC-137
N26015837,108121060932,75.55,,SC-136
N26119288,108116116856,75.5,,SC-138
N26018683,114328119415,75.15,,SC-139
N26129481,130727054174,75.15,,SC-140
N26090728,108116117830,75.0,,SC-141
N26116647,108375003818,74.85,,SC-142
N26109617,115790066981,74.85,,ST-19
N26148505,107994026494,74.85,,ST-18
N26021043,137301095456,74.7,,SC-144
N26123261,108588047674,74.7,,SC-143
N26016105,108348020606,74.55,,SC-145
N26101053,108817096984,74.55,,SC-146
N26064171,108747015375,74.4,,SC-147
N26038285,104595046255,74.4,,UR-Div-7
N26092584,134028119131,74.3,,SC-148
N26031346,109208001937,74.1,,SC-149
N26094914,108567045662,74.0,,"UR-Div-8, OBC-Div-3"
N26047733,100926092450,74.0,,SC-151
N26107068,100781074569,74.0,,SC-150
N26080288,114449080563,73.85,,SC-152
N26090622,107906055671,73.7,,SC-153
N26045042,140083029725,73.55,,SC-154
N26058740,107995063572,73.45,,SC-155
N26059036,109105001508,73.4,,ST-20
N26023943,108116116931,73.4,,SC-156
N26130419,133439025505,73.0,,SC-157
N26123004,111355053351,73.0,,SC-158
N26061403,108756070461,72.85,,ST-21
N26070308,108567045987,72.85,,SC-159
N26135499,108799067797,72.7,,SC-163
N26058506,141610067571,72.7,,SC-162
N26037494,100913090926,72.7,,SC-161
N26043728,102161025660,72.7,,SC-160
N26063313,141826007699,72.55,,SC-164
N26100769,114389051709,72.45,,SC-165
N26049534,142057033308,72.15,,ST-22
N26058569,141610067572,72.0,,SC-166
N26058890,140892023437,72.0,,SC-167
N26084676,141595119358,72.0,,SC-168
N26074437,100643120048,71.85,,SC-169
N26065322,107994027027,71.85,,ST-23
N26034919,104595046284,71.85,,ST-24
N26029281,102172118729,71.7,,SC-170
N26117331,108800120891,71.7,,ST-25
N26055927,115902061106,71.7,,"UR-Div-9, OBC-Div-4"
N26113399,139061053836,71.55,,SC-172
N26126815,108800121134,71.55,,SC-171
N26109454,137518031669,71.5,,SC-173
N26083172,108116116801,71.25,,SC-174
N26014725,133647085174,71.15,,SC-175
N26151034,132513039319,71.15,,ST-26
N26145298,115024090857,71.15,,SC-176
N26109406,108747014975,71.0,,SC-180
N26069565,108116117193,71.0,,SC-178
N26110762,108743034199,71.0,,SC-177
N26008885,107932111242,71.0,,SC-179
N26077787,100362114668,70.85,,SC-182
N26048414,108773085416,70.85,,SC-181
N26027468,108320031201,70.7,,SC-183
N26065691,140659071999,70.55,,SC-185
N26092421,101118075098,70.55,,SC-184
N26088993,109176003395,70.4,,ST-27
N26069290,109451050449,70.4,,SC-187
N26143919,137536045228,70.4,,SC-186
N26130209,130727054175,70.15,,SC-189
N26075567,139026070915,70.15,,SC-188
N26141325,108992093976,70.0,,SC-191
N26060081,108665072676,70.0,,SC-190
N26015372,109338109469,69.85,,SC-193
N26059377,113302107415,69.85,,SC-194
N26050793,108554049522,69.85,,SC-192
N26105057,109577087723,69.7,,SC-196
N26044131,114328119560,69.7,,SC-195
N26073372,108116116578,69.55,,SC-197
N26075968,141683076775,69.25,,SC-199
N26055214,142250089856,69.25,,SC-199
N26007973,133440025750,69.25,,SC-198
N26047338,140676062357,69.0,,SC-202
N26120677,123445100090,69.0,,SC-201
N26117612,130632109402,69.0,,SC-203
N26005389,142117069471,68.95,,ST-28
N26079681,101295056932,68.85,,SC-204
N26075248,107850081838,68.85,,ST-29
N26131810,142126067221,68.85,,ST-31
N26012915,115822080899,68.85,,ST-30
N26061666,141683077690,68.7,,SC-205
N26033068,140939013978,68.7,,SC-206
N26023818,101897112759,68.7,,SC-207
N26123334,101118075139,68.7,,SC-210
N26010867,108000004578,68.7,,SC-208
N26072746,133032054624,68.7,,SC-209
N26040422,108017093250,68.5,,SC-211
N26107818,114947110475,68.4,,SC-212
N26114454,134025067090,68.4,,SC-214
N26145938,114118095986,68.4,,SC-213
N26010659,108116116490,68.4,,SC-215
N26080416,109519106561,68.25,,SC-217
N26010091,108116116690,68.25,,SC-218
N26068074,108320031261,68.25,,SC-216
N26113836,108449082905,68.0,,SC-219
N26034813,108777114159,68.0,,SC-220
N26037968,109688037053,67.85,,SC-221
N26033545,108481042782,67.85,,SC-222
N26000847,107932110997,67.7,,SC-224
N26121619,134025067098,67.7,,SC-225
N26021990,142141063145,67.7,,SC-223
N26118783,108481043384,67.55,,SC-228
N26128950,109451050298,67.55,,SC-226
N26112389,108116117056,67.55,,SC-227
N26135259,141473068687,67.4,,SC-231
N26052457,108588048858,67.4,,SC-229
N26021813,123887121324,67.4,,SC-230
N26038492,125019050841,67.25,,SC-232
N26057390,108588049385,67.25,,SC-235
N26114250,108116117058,67.25,,SC-234
N26059524,108800120798,67.25,,SC-233
N26038838,108000004384,67.15,,SC-236
N26098708,100973034006,67.15,,ST-32
N26127157,141615097435,67.1,,SC-237
N26112098,123419112274,67.0,,SC-238
N26025953,107984066172,67.0,,ST-33
N26062582,138806071694,66.95,,SC-239
N26047171,115902061152,66.85,,SC-240
N26018559,141507096021,66.7,,SC-241
N26136330,108030033892,66.7,,SC-243
N26131045,141479028461,66.7,,SC-242
N26008055,101295056820,66.7,,SC-244
N26100240,135828024167,66.65,,SC-246
N26064470,133647085190,66.65,,SC-245
N26052014,141683076752,66.55,,SC-251
N26118164,107850082148,66.55,,SC-253
N26145527,141711110327,66.55,,SC-247
N26139707,108696005738,66.55,,SC-250
N26027791,141683078079,66.55,,SC-252
N26088291,108116118181,66.55,,SC-248
N26024444,142141063149,66.55,,SC-249
N26035984,108588047532,66.4,,UR-Div-10
N26078706,108756070690,66.4,,SC-254
N26051765,141507096052,66.4,,SC-255
N26015069,100781073957,66.25,,ST-34
N26054767,108752086741,66.25,,UR-Div-11
N26005115,108747015536,66.0,,SC-257
N26084775,103281005830,66.0,,SC-256
N26069373,112176034809,65.95,,SC-258
N26054239,108116116172,65.85,,SC-260
N26009018,101026033695,65.85,,SC-259
N26082271,107994026860,65.7,,ST-35
N26036279,108588049216,65.7,,SC-261
N26087651,134045066559,65.55,,SC-265
N26117460,108116117867,65.55,,SC-264
N26051565,108800120784,65.55,,SC-266
N26142305,140832071217,65.55,,SC-262
N26142957,134022061726,65.55,,SC-263
N26068006,124963073291,65.4,,SC-268
N26004550,108017093192,65.4,,SC-267
N26028291,109697097906,65.3,,SC-269
N26085447,107932111126,65.25,,SC-271
N26028158,109451050153,65.25,,SC-270
N26084847,107932111364,65.15,,SC-272
N26054857,115767079293,65.0,,SC-273
N26067474,108800120816,65.0,,SC-274
N26032435,140223041226,65.0,,ST-36
N26092695,100926092197,65.0,,SC-275
N26075672,107866041058,64.95,,SC-277
N26063019,141682076182,64.95,,SC-278
N26051533,108002021826,64.95,,SC-276
N26002059,107998051215,64.85,,SC-279
N26038727,103214111721,64.85,,SC-280
N26068182,108560034252,64.7,,SC-282
N26131898,100781074618,64.7,,ST-37
N26146360,107976091399,64.7,,SC-281
N26053026,108042027205,64.7,,ST-38
N26066813,108017093286,64.65,,SC-283
N26073628,101897113248,64.55,,SC-287
N26110921,107995063673,64.55,,SC-285
N26112267,133035081361,64.55,,SC-286
N26146919,130647045653,64.55,,SC-284
N26046759,109208002612,64.4,,SC-289
N26025479,141683076964,64.4,,SC-292
N26153065,141478041542,64.4,,SC-290
N26000712,125019050579,64.4,,SC-294
N26060742,108027000536,64.4,,SC-288
N26006695,102288068358,64.4,,SC-291
N26006103,140939013936,64.4,,SC-293
N26125351,108116116442,64.25,,SC-295
N26084460,109531118460,64.1,,SC-296
N26031816,133035081293,64.0,,SC-297
N26055715,107932111083,63.95,,SC-299
N26130473,140038064370,63.95,,SC-298
N26049708,100583058615,63.85,,SC-300
N26097737,108554049589,63.85,,SC-301
N26038246,113299121198,63.8,,SC-302
N26094172,101295057145,63.7,,SC-303
N26032627,142141063157,63.7,,SC-304
N26143215,108031001900,63.7,,SC-305
N26039093,101916089498,63.65,,SC-306
N26030107,101118075238,63.55,,SC-311
N26029115,130677018149,63.55,,SC-309
N26116916,142117069626,63.55,,SC-308
N26062671,101118074808,63.55,,SC-307
N26091534,100141073844,63.55,,SC-310
N26109581,108000004860,63.5,,SC-312
N26078654,109002009461,63.4,,SC-313
N26106001,130647045638,63.15,,SC-314
N26024955,108027000522,63.15,,ST-39
N26129413,133400100577,63.1,,SC-315
N26051710,108116117381,63.1,,SC-317
N26002839,100362114590,63.1,,SC-316
N26149771,141683076905,63.0,,SC-320
N26136164,141547063097,63.0,,SC-318
N26042078,130632109328,63.0,,SC-319
N26116535,137492020928,63.0,,SC-321
N26058898,108375003746,62.95,,ST-40
N26088317,102172118791,62.95,,SC-322
N26095394,107797120384,62.95,,SC-323
N26068148,108116117190,62.8,,SC-324
N26045858,100141073780,62.7,,ST-41
N26038267,140950025087,62.65,,SC-325
N26050834,115135112055,62.55,,ST-43
N26125574,100926092556,62.55,,SC-326
N26061548,110624080180,62.55,,ST-42
N26065465,134025067055,62.55,,ST-44
N26142961,108567046105,62.55,,SC-327
N26049882,116678113578,62.55,,SC-328
N26000145,108116117535,62.4,,SC-329
N26085230,100781074296,62.4,,ST-45
N26132657,142127056373,62.25,,ST-46
N26091744,101275081647,62.25,,SC-331
N26148473,114089098612,62.25,,SC-332
N26064442,141711110216,62.25,,SC-334
N26088772,108774086265,62.25,,SC-330
N26010597,111355053426,62.25,,SC-333
N26119458,125019050740,62.1,,SC-335
N26126057,124963073330,62.1,,ST-47
N26128581,100141073898,62.0,,SC-336
N26011540,108588049193,62.0,,SC-337
N26000065,108567045902,62.0,,SC-338
N26054341,141683077013,61.95,,SC-339
N26067218,101897113237,61.85,,SC-340
N26004060,108040016214,61.7,,SC-344
N26052916,137202034043,61.7,,SC-343
N26102184,108554049601,61.7,,SC-342
N26102826,141479028850,61.7,,SC-341
N26131340,107976091371,61.55,,SC-345
N26146947,133958032649,61.55,,SC-347
N26061010,140676062389,61.55,,SC-346
N26012817,108116116326,61.55,,SC-348
N26004421,142062054298,61.5,,ST-48
N26062987,137368051830,61.5,,ST-49
N26027147,137301095691,61.4,,SC-351
N26028946,133440025766,61.4,,SC-350
N26049334,101118075260,61.4,,SC-349
N26011925,100926092388,61.25,,SC-352
N26070022,109006006128,61.25,,UR-Div-12
N26119903,133035081205,61.25,,ST-50
N26058138,108320030814,61.1,,SC-353
N26076233,140939013555,61.1,,ST-51
N26032128,108116117953,60.95,,SC-354
N26004321,128847100291,60.85,,SC-356
N26087804,115867064401,60.85,,SC-357
N26054610,111678051494,60.85,,ST-52
N26079479,115008076038,60.85,,SC-358
N26025927,125019050823,60.85,,SC-355
N26039695,109633106884,60.7,,SC-359
N26091107,133420054740,60.55,,ST-53
N26086658,108556024850,60.55,,SC-360
N26045757,101916089506,60.5,,SC-361
N26064666,108050083976,60.4,,SC-365
N26123514,109697098151,60.4,,SC-363
N26056592,126478017920,60.4,,SC-362
N26037678,108817096678,60.4,,SC-364
N26055284,108116117603,60.4,,SC-366
N26094027,125019050711,60.4,,SC-367
N26092292,109531118324,60.25,,SC-369
N26057303,108665072899,60.25,,SC-370
N26103420,108588049093,60.25,,SC-368
N26111044,101270072440,60.25,,SC-371
N26152839,142250089976,60.25,,SC-372
N26085914,131398061450,60.0,,SC-373
N26052468,109531118288,59.95,,SC-374
N26069839,108800121050,59.95,,SC-375
N26102550,108116116830,59.85,,SC-376
N26059899,137201073134,59.8,,ST-54
N26124905,100926092555,59.8,,SC-378
N26029916,108800120747,59.8,,SC-377
N26072062,104800085706,59.7,,SC-379
N26135255,104202016018,59.7,,SC-380
N26067243,116678113610,59.65,,SC-381
N26031750,108749086380,59.55,,SC-383
N26111766,100926092727,59.55,,SC-384
N26006002,108348020178,59.55,,"UR-Div-13, OBC-Div-5"
N26152225,114389051764,59.55,,SC-382
N26010640,101647014327,59.5,,SC-385
N26056109,107797120336,59.4,,SC-390
N26037662,108116115564,59.4,,SC-388
N26061342,141479028132,59.4,,SC-386
N26108149,108777114290,59.4,,SC-387
N26002368,108481042262,59.4,,SC-392
N26058579,108800120796,59.4,,SC-391
N26029141,142117069752,59.4,,SC-393
N26095491,108116118038,59.4,,SC-388
N26089361,108017093089,59.25,,SC-398
N26029863,135850119237,59.25,,SC-396
N26085208,100362114680,59.25,,SC-397
N26046052,108116117594,59.25,,SC-395
N26095553,108800120865,59.25,,SC-394
N26098686,108320030648,59.1,,SC-403
N26107885,108553044895,59.1,,SC-401
N26111004,108050084655,59.1,,SC-402
N26003869,102999025536,59.1,,SC-400
N26018402,108800120494,59.1,,SC-405
N26113985,133440025887,59.1,,SC-404
N26002712,108116115505,59.1,,SC-399
N26051901,141478041853,59.0,,SC-406
N26003624,142117069220,58.95,,SC-407
N26140867,123443099543,58.85,,SC-408
N26036636,140832071073,58.8,,SC-409
N26026379,100583058227,58.7,,OBC-Div-6
N26091364,140832071339,58.7,,SC-410
N26109004,141585088475,58.55,,ST-55
N26108365,108800121104,58.55,,SC-412
N26095673,140799027990,58.55,,SC-411
N26140995,109633107067,58.4,,SC-415
N26101788,108773085464,58.4,,SC-413
N26030129,125019050613,58.4,,SC-416
N26024135,115902061128,58.4,,SC-414
N26088831,100926092692,58.35,,SC-418
N26067026,115008075829,58.35,,ST-56
N26073234,107991005463,58.35,,SC-419
N26008991,133440025751,58.35,,SC-417
N26093628,102288068430,58.25,,SC-422
N26042371,141585088593,58.25,,SC-421
N26052885,140713019408,58.25,,ST-57
N26047063,140939013748,58.25,,SC-420
N26147615,138190069202,58.2,,SC-423
N26005261,140149006813,58.2,,SC-424
N26138452,108000004542,58.1,,SC-429
N26010875,116678113518,58.1,,SC-428
N26008794,116678113336,58.1,,SC-426
N26000076,108756070138,58.1,,SC-427
N26038509,133439025371,58.1,,SC-425
N26143709,138814082613,57.95,,SC-432
N26106840,108116117248,57.95,,SC-434
N26095918,142157021116,57.95,,SC-433
N26044886,108116117765,57.95,,SC-431
N26054646,108554049996,57.95,,SC-435
N26020714,108800120497,57.95,,SC-430
N26108734,142226108730,57.85,,SC-436
N26086845,137485014776,57.8,,SC-437
N26041157,108481043281,57.7,,SC-440
N26127203,142062054494,57.7,,SC-438
N26006029,107932111239,57.7,,SC-439
N26077575,108683022472,57.65,,SC-442
N26081801,107959085871,57.65,,SC-441
N26084327,108031001741,57.65,,SC-443
N26107182,141010026003,57.55,,SC-446
N26083161,142127056302,57.55,,SC-444
N26079022,109345032365,57.55,,SC-445
N26131782,130632109258,57.5,,ST-58
N26008237,100141073735,57.4,,SC-449
N26093669,108116117442,57.4,,SC-448
N26051124,141686085600,57.4,,SC-447
N26136662,133901006581,57.25,,SC-451
N26124988,107906055726,57.25,,SC-450
N26110001,101270072437,57.1,,ST-59
N26033458,108116115952,57.1,,SC-453
N26096395,141683077268,57.1,,SC-452
N26018936,101897113147,57.05,,SC-454
N26119724,108116118078,56.95,,SC-455
N26044093,116678113570,56.95,,SC-456
N26099843,107949101741,56.85,,SC-457
N26131901,107866040877,56.85,,SC-458
N26019863,108774086168,56.7,,SC-459
N26074081,126756112351,56.7,,SC-461
N26151861,108044102707,56.7,,SC-460
N26073754,107945106137,56.65,,SC-463
N26121128,123887121452,56.65,,SC-462
N26055154,108017093274,56.55,,SC-465
N26124079,137410114101,56.55,,ST-61
N26096642,108481043131,56.55,,SC-466
N26076989,138752119708,56.55,,SC-464
N26148468,124868095153,56.55,,ST-60
N26084438,108553044853,56.55,,SC-467
N26107511,140140047094,56.4,,SC-468
N26092587,114449080584,56.4,,ST-62
N26081393,108747015397,56.4,,SC-472
N26014636,115798104848,56.4,,SC-471
N26107881,133035081356,56.4,,SC-473
N26056347,108000004641,56.4,,SC-469
N26034459,140660040216,56.4,,SC-470
N26034305,101262112462,56.35,,SC-475
N26031627,109577087378,56.35,,SC-474
N26093163,109564010008,56.25,,SC-479
N26087217,102172118924,56.25,,SC-478
N26053694,108807000627,56.25,,SC-476
N26060306,109451050193,56.25,,SC-477
N26123879,108777114319,56.1,,SC-482
N26047566,108000004813,56.1,,ST-63
N26094624,115857056509,56.1,,SC-481
N26022420,114411017503,56.1,,SC-484
N26097418,115851064250,56.1,,SC-480
N26062639,108807000640,56.1,,SC-483
N26042464,115135112033,56.05,,SC-485
N26061517,101897112792,55.95,,SC-489
N26148355,141683076898,55.95,,SC-491
N26093738,108116117652,55.95,,SC-490
N26008486,142224019719,55.95,,SC-487
N26057177,109208002627,55.95,,SC-486
N26067125,101971055482,55.95,,SC-488
N26020132,109697097898,55.85,,SC-492
N26136816,108040016507,55.8,,SC-493
N26126955,108116117274,55.8,,SC-494
N26150185,100926092593,55.7,,SC-496
N26150281,108449083180,55.7,,SC-495
N26065087,107967037876,55.65,,SC-499
N26134522,142224019684,55.65,,SC-497
N26086687,115798104926,55.65,,SC-498
N26060735,108800120804,55.55,,SC-500
N26154375,134022061739,55.55,,SC-501
N26117167,115008076071,55.5,,SC-503
N26018502,107949101624,55.5,,SC-502
N26050796,112176035244,55.4,,ST-64
N26097992,113299121257,55.4,,SC-505
N26017530,108116117737,55.4,,SC-504
N26057341,100141073802,55.4,,ST-65
N26059653,108683022370,55.4,,OBC-Div-7
N26054988,130632108882,55.35,,SC-506
N26035365,137470057582,55.25,,SC-509
N26116708,137395113939,55.25,,ST-67
N26071517,135766091473,55.25,,SC-507
N26072918,108449083056,55.25,,SC-510
N26135602,100141073910,55.25,,ST-66
N26098439,114089098533,55.25,,SC-508
N26064088,114118095909,55.1,,SC-515
N26108328,115135112160,55.1,,SC-512
N26107427,141479028639,55.1,,SC-514
N26029073,108040016554,55.1,,SC-513
N26005358,108774086143,55.1,,SC-511
N26124409,142127056360,55.05,,SC-516
N26090557,108116118030,54.95,,SC-518
N26135379,107932111211,54.95,,SC-517
N26043239,108116116738,54.85,,SC-520
N26080211,104973052168,54.85,,SC-519
N26105436,108992093916,54.8,,SC-523
N26023027,101275081542,54.8,,SC-524
N26079395,108683022703,54.8,,SC-522
N26112410,130632108978,54.8,,SC-521
N26065689,140670062263,54.7,,ST-68
N26071731,141507096072,54.7,,SC-525
N26018447,134045066473,54.65,,ST-69
N26017585,103104025246,54.65,,SC-526
N26054676,115008075813,54.55,,ST-70
N26006098,108588049347,54.55,,ST-71
N26076890,102764044392,54.55,,SC-527
N26016937,108320031185,54.55,,SC-528
N26042602,114411017379,54.5,,SC-529
N26059014,102161025675,54.4,,ST-72
N26132855,108044102478,54.4,,SC-530
N26103304,100781074098,54.4,,SC-531
N26017376,104591000723,54.35,,SC-533
N26099992,108366043808,54.35,,SC-532
N26065763,133035081318,54.25,,ST-73
N26091043,102172118797,54.2,,ST-74
N26071327,140660040272,54.0,,ST-75
N26057366,101669014485,53.95,,ST-76
N26116130,102942056654,53.25,,ST-77
N26058228,140082029558,53.1,,ST-78
N26133187,100781074143,52.95,,ST-79
N26036064,137518031403,52.85,,ST-80
N26084037,130647045627,52.7,,ST-81
N26095540,101916089549,52.55,,ST-82
N26063707,137316011349,52.55,,ST-83
N26045883,137512000124,52.5,,ST-84
N26083141,140832071128,52.35,,ST-85
N26005467,138141001287,51.95,,ST-87
N26098717,107850082104,51.95,,ST-86
N26102976,101262112565,51.8,,ST-88
N26090883,141683076572,51.55,,ST-89
N26142568,130632109433,51.4,,ST-90
N26026132,107994026774,51.35,,ST-91
N26107316,115008075909,51.25,,ST-94
N26100018,100141073667,51.25,,ST-93
N26128777,114449080428,51.25,,ST-92
N26025253,107998051011,51.1,,ST-95
N26062668,137332029226,50.95,,ST-96
N26105220,108449083106,50.9,,ST-97
N26011777,108449082746,50.55,,ST-98
N26000587,123443099561,50.5,,ST-99
N26108911,107994026887,50.4,,ST-100
N26067588,102960065665,50.25,,ST-101
N26015304,100781074437,50.1,,ST-102
N26117180,100781074703,49.95,,ST-103
N26094956,108588049414,49.8,,ST-105
N26012614,107994026750,49.8,,ST-104
N26062543,107994026369,49.55,,ST-106
N26070351,107998051295,49.5,,ST-107
N26076419,142247067286,49.25,,ST-108
N26122468,108120066439,49.25,,ST-109
N26070071,116678113614,48.95,,ST-111
N26002672,109298000055,48.95,,ST-110
N26098335,133035081347,48.85,,ST-112
N26051979,115900065074,48.85,,ST-113
N26111295,107998051147,48.4,,ST-115
N26081312,112287045491,48.4,,ST-114
N26070823,124963073292,48.25,,ST-116
N26097764,101897112849,48.25,,ST-117
N26013994,142117069481,48.1,,ST-118
N26074166,141864088951,47.95,,ST-119
N26028057,107994026780,47.9,,ST-120
N26079000,109577087690,47.8,,ST-121
N26122647,108747015470,47.7,,ST-122
N26081313,134007027607,47.65,,ST-124
N26093930,108800120602,47.65,,ST-123
N26099707,109176003407,47.4,,ST-127
N26135309,100781074711,47.4,,ST-126
N26132141,115008076084,47.4,,ST-125
N26108576,108449083113,47.25,,ST-129
N26047608,137423025588,47.25,,ST-128
N26147913,107991005571,46.95,,ST-130
N26044120,108567046163,46.8,,ST-131
N26089768,109176003396,46.8,,ST-132
N26021675,109176003285,46.5,,ST-Div-1
N26075962,104595046256,45.2,,SC-Div-1
